area,bedrooms,bathrooms,location,price
1190,2,1,Jabalpur,1584540.6145467088
1116,2,1,Satna,848507.1632938052
1052,2,2,Rewa,890983.6979561985
1396,3,1,Indore,1963387.2841864035
1477,3,2,Noida,2901383.2822223553
626,1,3,Jabalpur,937079.304021705
607,1,3,Mumbai,1706393.1605760995
1265,3,3,Bhopal,1806533.9771656482
1239,3,2,Bhopal,1628574.597060723
927,2,2,Sagar,903703.0744774783
779,1,3,Mumbai,1274801.4728015787
754,1,3,Mumbai,1601126.8014588251
1413,3,2,Bhopal,1929376.9175735144
1237,3,3,Mumbai,2971375.1502779196
793,1,1,Mumbai,1633814.8684182803
998,2,1,Mumbai,2032257.9407484788
736,1,3,Satna,716264.0807052031
1449,3,3,Noida,2545691.867749318
1113,2,2,Pune,2223231.9486647327
703,1,3,Rewa,727108.5432874677
758,1,1,Rewa,756543.2760079735
834,2,3,Sagar,1125684.4147389212
714,1,3,Indore,977527.8705667804
785,1,3,Mumbai,1437449.9222145427
845,2,2,Sagar,983732.4956408729
702,1,2,Bhopal,877157.1232262941
1342,3,3,Sagar,1476634.164980823
761,1,2,Indore,951981.0538635445
1405,3,3,Rewa,1415953.4281486308
1388,3,3,Mumbai,2768969.931308426
670,1,3,Satna,754037.6692230931
1308,3,1,Pune,2479645.959864697
1250,3,1,Satna,1601882.1985000037
638,1,1,Mumbai,1233680.6112398873
850,2,1,Pune,1821152.4275711006
910,2,1,Bhopal,1421550.5311494004
1485,3,2,Satna,1292758.7899870353
775,1,3,Indore,907851.1872556446
852,2,1,Noida,2334634.6273618275
973,2,1,Satna,1031120.4774107893
884,2,2,Pune,1912396.3890665716
1074,2,1,Noida,2354311.488970493
648,1,2,Jabalpur,945177.2478795697
795,1,2,Indore,1097409.4456722336
614,1,1,Jabalpur,951950.7030403089
1230,3,1,Jabalpur,1979667.3848297144
605,1,1,Noida,1579413.6639348608
843,2,3,Sagar,990857.1887276437
1092,2,3,Rewa,1311296.3259505457
1034,2,3,Satna,1105968.72666246
1327,3,3,Noida,2777699.798739536
826,2,1,Noida,1967911.7029508173
757,1,3,Bhopal,1016182.4837329068
703,1,3,Pune,1642657.4005343902
777,1,1,Satna,768806.2485447846
1158,2,1,Mumbai,2319466.291500672
1431,3,2,Rewa,1578532.6487933449
697,1,3,Satna,883883.5486834676
1350,3,2,Pune,2660598.330718467
787,1,3,Satna,758872.0335439298
768,1,3,Bhopal,985887.3853679437
1143,2,2,Sagar,1138151.3830943932
1404,3,3,Indore,1827317.0488169997
1464,3,2,Bhopal,1784913.3093596639
978,2,3,Mumbai,2399137.869114254
768,1,3,Indore,1042988.1905871705
1341,3,2,Indore,2071506.6103993256
718,1,1,Noida,1382421.3099122546
1084,2,2,Mumbai,2190964.911231654
1240,3,3,Rewa,1458299.5226452951
619,1,1,Rewa,800294.3523147115
726,1,2,Pune,1549367.6045233745
1245,3,2,Satna,1273884.485753066
1349,3,3,Jabalpur,1951009.2881003753
1282,3,3,Bhopal,1623203.9587283942
700,1,3,Satna,695219.6693844144
678,1,1,Sagar,777099.8348300816
626,1,3,Indore,1040037.0207477671
646,1,2,Rewa,665919.6977968296
740,1,2,Rewa,657488.8400958491
607,1,1,Indore,1049200.8486231426
885,2,3,Indore,1325959.9503025431
1497,3,1,Mumbai,2594579.193761663
933,2,2,Mumbai,2326209.2855206486
843,2,3,Satna,1162956.6705471736
851,2,1,Rewa,1116126.4497207925
682,1,3,Bhopal,981929.6720689515
994,2,2,Sagar,1070990.1941141568
1109,2,2,Bhopal,1226259.031537621
792,1,3,Indore,938092.4630867556
1192,2,1,Jabalpur,1340179.2924122193
618,1,2,Satna,803518.9543034963
722,1,3,Mumbai,1879140.9076030194
700,1,2,Noida,1541197.8916047888
826,2,2,Bhopal,1484931.895070205
1209,3,1,Bhopal,1892798.8557656147
1443,3,1,Indore,1933268.0583285585
705,1,1,Noida,1664369.8590389641
933,2,1,Mumbai,2356298.770068521
777,1,1,Sagar,645371.8912107814
796,1,1,Rewa,792753.6157749487
1368,3,1,Pune,2649247.4157254486
621,1,1,Noida,1861237.145133842
1438,3,2,Pune,2730979.4105245844
694,1,2,Mumbai,1824838.645665093
1353,3,2,Indore,2015434.060064941
924,2,3,Mumbai,2323427.11727648
1083,2,1,Pune,2223261.453812602
683,1,1,Mumbai,1561708.4821929515
1487,3,3,Sagar,1334253.389590496
1086,2,2,Indore,1421521.1396577836
1449,3,1,Mumbai,2662159.536318502
811,2,1,Rewa,1306606.6507042446
1411,3,3,Indore,1719159.3030508468
1239,3,1,Bhopal,1760609.4086218234
640,1,2,Pune,1405291.069330246
637,1,2,Satna,783225.9713535279
1334,3,1,Pune,2892692.3236682857
1412,3,2,Rewa,1494043.8442906926
1081,2,2,Indore,1093891.750905421
721,1,2,Noida,1388045.5480921234
1069,2,3,Indore,1439477.4631803802
1217,3,1,Bhopal,1945684.2808299037
1366,3,2,Satna,1484415.5876554083
768,1,2,Jabalpur,953921.6804901141
773,1,2,Jabalpur,1016130.236139785
947,2,2,Sagar,910837.8366706313
1140,2,3,Rewa,972935.818792771
603,1,3,Satna,777253.6185818606
1146,2,2,Satna,1217374.1856002992
815,2,3,Noida,1952776.3008275805
1019,2,1,Bhopal,1310986.6426471483
612,1,1,Pune,1248410.0364863141
731,1,1,Noida,1389155.424536785
1132,2,3,Jabalpur,1344581.9598824973
896,2,1,Pune,2367164.0057545295
1250,3,2,Pune,3147686.65941377
999,2,2,Bhopal,1456540.2019713188
1246,3,2,Pune,3067309.489283911
606,1,3,Sagar,798253.6651366338
646,1,3,Noida,1457258.5571522778
833,2,1,Mumbai,1851826.9102275106
715,1,1,Satna,695328.0760422117
1287,3,1,Bhopal,1681717.6783471052
1446,3,2,Jabalpur,2020852.3894560544
1395,3,1,Mumbai,2844805.839731293
1486,3,2,Jabalpur,1793695.8271173656
723,1,2,Mumbai,1441897.107818646
1189,2,3,Mumbai,2055393.2688458203
1235,3,1,Jabalpur,1728259.6238342982
1267,3,3,Pune,2829159.84641394
1405,3,1,Mumbai,2557563.5477859695
1051,2,1,Pune,2032820.440897974
1409,3,2,Satna,1310713.2267323055
658,1,3,Jabalpur,1002248.5260961086
1325,3,3,Noida,3133863.825375855
788,1,1,Noida,1691699.0595779936
710,1,2,Pune,1436002.7753369496
1431,3,3,Pune,2874597.1648705075
616,1,3,Noida,1394327.4167920554
1189,2,3,Noida,1934811.221057942
1136,2,2,Noida,2234977.5629800702
637,1,1,Bhopal,893776.4634355602
1210,3,1,Bhopal,1780800.698272867
762,1,2,Bhopal,905063.1708433916
1393,3,2,Mumbai,2545776.264385847
609,1,2,Satna,797399.5346251258
1388,3,1,Satna,1405508.1951680367
1498,3,2,Pune,2901773.502900094
803,2,2,Indore,1524796.9969554967
721,1,3,Pune,1346855.0404245197
1245,3,3,Bhopal,1784789.2754244106
1014,2,2,Indore,1202865.706702309
1482,3,3,Rewa,1542549.2695387884
1010,2,1,Sagar,864215.2676727336
1495,3,1,Pune,2954115.3714079945
1021,2,1,Mumbai,2201028.9710660474
618,1,3,Pune,1445238.2690302252
866,2,3,Jabalpur,1290223.4231358874
760,1,3,Sagar,774512.3329161734
768,1,2,Rewa,798594.1221488701
1388,3,3,Pune,2825540.068149856
746,1,2,Jabalpur,937991.315756504
899,2,2,Sagar,920563.3833939047
1407,3,3,Sagar,1727718.8436997817
1349,3,3,Rewa,1443354.3784178284
1039,2,1,Rewa,1212766.9309299574
1499,3,2,Jabalpur,2002095.1738552584
813,2,1,Sagar,1051520.1479305234
1430,3,1,Mumbai,2431873.314686023
761,1,3,Rewa,761654.946322302
1390,3,2,Noida,2731393.9833048726
1368,3,2,Bhopal,1624713.0720743348
1353,3,2,Indore,2001820.3036983607
600,1,3,Satna,785762.0128076291
1388,3,3,Sagar,1505177.0008226119
676,1,1,Satna,649993.9916021649
1000,2,1,Pune,1919409.5609607543
1346,3,2,Mumbai,2697684.2495642626
1019,2,3,Indore,1261104.2166115053
1356,3,3,Noida,2802386.8551337062
1427,3,2,Mumbai,2612014.09467011
1214,3,1,Indore,1607071.8024188457
791,1,2,Jabalpur,908871.0596146492
1292,3,3,Satna,1359526.5966038925
726,1,3,Sagar,790679.3755342701
692,1,3,Mumbai,1895343.9865351785
810,2,2,Satna,923603.9838016065
1319,3,3,Mumbai,3041240.763054094
1059,2,1,Mumbai,2076529.9351848343
671,1,1,Pune,1272510.5600849763
868,2,2,Pune,2047948.1062124276
1319,3,2,Bhopal,1675476.9831676674
1071,2,2,Rewa,838438.169302066
726,1,2,Mumbai,1375343.1631356766
1289,3,2,Bhopal,1686010.0994928852
1083,2,2,Mumbai,1882434.7505741015
843,2,1,Satna,907428.7363296932
1157,2,3,Noida,1856744.0889406914
1131,2,3,Noida,2435925.9627772104
694,1,1,Mumbai,1587551.8962240235
1500,3,3,Pune,2419915.7433658144
1225,3,1,Mumbai,2970368.8644651924
707,1,1,Indore,929285.886138789
641,1,1,Rewa,651431.934173985
865,2,1,Rewa,943132.4724548288
783,1,3,Noida,1958894.3469946338
1120,2,3,Pune,2281626.4876178084
758,1,1,Noida,1321607.5943321532
1207,3,1,Jabalpur,1702888.9782323327
1400,3,2,Indore,1853692.5783199077
914,2,2,Satna,1038777.5385119589
1118,2,2,Rewa,1188495.95926729
628,1,1,Sagar,729272.9684012011
1414,3,1,Noida,2822581.6687457794
604,1,3,Noida,1930351.0710446017
1481,3,2,Jabalpur,1779758.8495366336
1285,3,1,Sagar,1496634.0827897151
922,2,2,Indore,1136704.3140150749
764,1,3,Rewa,737911.9276653972
1093,2,2,Rewa,926799.2750009815
1296,3,2,Noida,2440984.447312121
1242,3,3,Pune,2470041.83801154
602,1,2,Noida,1728224.7845755264
1198,2,3,Mumbai,1971523.524503035
1159,2,2,Bhopal,1377419.0603654238
1385,3,3,Rewa,1623955.7416447224
695,1,3,Indore,930259.0350013967
715,1,1,Mumbai,1853757.3104355296
1367,3,2,Bhopal,1840616.8477382688
1028,2,1,Noida,2213177.8336789757
1420,3,2,Mumbai,2440401.3636406823
795,1,3,Bhopal,1037065.3899827768
1033,2,2,Satna,1096471.8269155875
781,1,1,Bhopal,931033.0013109436
955,2,2,Pune,2043218.434874047
1121,2,1,Satna,1147091.5638942819
748,1,3,Indore,981458.7684502047
626,1,3,Noida,1641109.4379012836
1034,2,3,Mumbai,2218155.1188869183
678,1,1,Noida,1241679.1881015317
626,1,2,Rewa,667164.564215335
1059,2,1,Sagar,856099.0718632394
885,2,1,Satna,1130440.3516243857
1138,2,2,Rewa,1206563.2491399106
1405,3,1,Bhopal,1591226.6126579274
810,2,3,Satna,1038121.8266115647
795,1,2,Bhopal,936680.1407360168
1180,2,1,Pune,2289151.869306597
1320,3,1,Bhopal,1701748.7064554663
646,1,1,Satna,716243.8682796111
1039,2,3,Indore,1352110.1820387188
1249,3,3,Pune,3017551.4149097316
660,1,1,Mumbai,1270670.8092157335
785,1,2,Bhopal,915320.3409669476
611,1,3,Indore,929559.8418868944
1119,2,2,Rewa,1090601.0316481881
1358,3,2,Satna,1662838.0267487073
1424,3,3,Mumbai,2780302.060635405
814,2,1,Sagar,936702.8066227986
1412,3,1,Jabalpur,1640846.302235109
1350,3,3,Sagar,1425357.0029340857
1344,3,2,Sagar,1571913.6749148523
971,2,3,Mumbai,2202214.3118886105
694,1,2,Rewa,797922.9388712251
1213,3,1,Pune,2536986.992802801
1266,3,2,Indore,1700361.3080042417
609,1,3,Indore,963834.7491015284
652,1,3,Sagar,834372.9219154371
1000,2,3,Jabalpur,1271478.382263024
792,1,3,Rewa,785529.914928072
774,1,2,Indore,983796.3991390755
1360,3,1,Rewa,1534012.8976929775
1238,3,3,Bhopal,1925556.3036119547
1067,2,1,Pune,2355385.8297754047
1178,2,2,Jabalpur,1297446.047655233
1358,3,1,Jabalpur,1558000.2774084967
1328,3,2,Indore,1706057.6477702952
1325,3,1,Mumbai,2352908.3800197
1169,2,3,Mumbai,2356564.4771067337
895,2,1,Mumbai,1917744.4328009083
990,2,3,Mumbai,2296072.467382958
737,1,3,Mumbai,1426867.792649095
1073,2,1,Pune,2269605.4017448635
793,1,1,Sagar,721213.4979109609
625,1,1,Satna,696486.7627721684
1319,3,3,Satna,1686780.4756336482
977,2,3,Jabalpur,1325682.5303296365
1478,3,2,Rewa,1582371.4020290347
1281,3,2,Sagar,1480650.7297365437
1153,2,3,Rewa,1011619.9795017698
751,1,2,Satna,663732.2175242552
879,2,3,Mumbai,2192151.4484562213
643,1,1,Bhopal,919970.2522861506
1449,3,1,Mumbai,2939251.380814956
1423,3,1,Rewa,1333241.2802677404
748,1,2,Mumbai,1793502.4962779372
659,1,3,Bhopal,931355.9061078491
1200,3,1,Jabalpur,1819603.3367058139
1095,2,3,Sagar,969935.6914296291
758,1,3,Jabalpur,948692.2337706406
1113,2,3,Mumbai,2013907.1435498134
842,2,3,Sagar,1100455.4346922403
1000,2,1,Pune,2360567.1345960516
897,2,2,Indore,1493555.711557867
1083,2,2,Jabalpur,1361767.7210150857
1187,2,2,Mumbai,1974451.9546954886
1206,3,1,Noida,2718819.175320346
1395,3,3,Noida,2730322.453422073
1386,3,2,Sagar,1468091.5733026362
1443,3,1,Noida,2951115.4605345516
958,2,1,Sagar,960929.2544348985
628,1,2,Mumbai,1792068.1647468791
659,1,2,Pune,1636505.5578274464
630,1,3,Pune,1739344.752620785
825,2,1,Bhopal,1211557.75981448
741,1,1,Bhopal,1066558.1337015089
1394,3,1,Pune,2835557.498060395
1264,3,3,Jabalpur,1982473.1018890252
1495,3,1,Bhopal,1763141.3591372776
912,2,1,Bhopal,1537871.7102343943
865,2,2,Satna,982203.790396412
684,1,3,Indore,1023043.8526038721
1479,3,1,Pune,2667646.9577704715
765,1,3,Pune,1495161.5912208213
661,1,2,Bhopal,983014.9624846812
1350,3,1,Sagar,1476794.8221826085
1316,3,1,Jabalpur,1965232.7281601962
917,2,2,Pune,2434388.694135704
1186,2,2,Mumbai,1948385.616998027
779,1,1,Noida,1439138.623988293
736,1,2,Jabalpur,892781.550884662
1361,3,1,Pune,2835251.0077284453
1475,3,2,Indore,1941407.8881501001
1226,3,2,Bhopal,1799962.7928468795
1066,2,3,Sagar,940238.2423014458
733,1,3,Sagar,916838.3462862648
1312,3,3,Indore,1949352.3376496418
1397,3,2,Indore,1977569.1925521404
1275,3,2,Sagar,1552636.0625013974
1466,3,2,Mumbai,3023034.419726381
799,1,2,Pune,1607709.200979768
621,1,1,Jabalpur,929865.1622234365
725,1,2,Jabalpur,874213.2458925276
1353,3,3,Bhopal,1820281.298727357
627,1,3,Rewa,824366.1003741707
1144,2,3,Bhopal,1295166.4841770078
777,1,1,Bhopal,949098.9158079122
856,2,2,Satna,863382.4902946189
1398,3,2,Rewa,1256321.4889908303
670,1,1,Jabalpur,958614.9153045517
1115,2,1,Sagar,912338.306510902
655,1,2,Mumbai,1592850.1828809353
1238,3,1,Satna,1262744.653907202
775,1,2,Sagar,757648.9923587425
1364,3,3,Satna,1449536.6340806962
1104,2,1,Noida,2385715.013396191
1255,3,1,Mumbai,2597100.0452550002
1403,3,3,Pune,3010126.405628753
1052,2,3,Mumbai,1946097.7046701177
956,2,1,Indore,1509091.5592765177
1350,3,1,Rewa,1296453.8638032547
799,1,1,Bhopal,1004579.5920835267
1331,3,1,Satna,1216343.2157315477
626,1,2,Bhopal,1010751.0810518065
1329,3,3,Bhopal,1697388.91076523
937,2,1,Indore,1404791.5885446733
1372,3,2,Bhopal,2007492.6279104059
920,2,2,Indore,1365232.8111855825
716,1,2,Mumbai,1384325.869727163
1457,3,3,Bhopal,1767392.0325520209
913,2,1,Jabalpur,1100979.6212051602
753,1,1,Jabalpur,865988.4530791023
1107,2,1,Pune,1978416.2762546558
773,1,2,Sagar,740057.088477998
651,1,1,Pune,1356929.3114161976
1215,3,1,Sagar,1346723.3382761767
1377,3,2,Satna,1602284.348594556
710,1,1,Bhopal,841892.7572566353
1492,3,2,Pune,2950096.3934768
712,1,3,Noida,1551695.8356064414
1066,2,3,Pune,2014099.8563645247
823,2,3,Bhopal,1339799.7806227375
1175,2,2,Noida,2601431.141073415
708,1,2,Indore,1035216.335566777
1127,2,3,Satna,1118001.962209242
740,1,1,Mumbai,1285219.157173841
946,2,1,Jabalpur,1274789.3275126074
1100,2,3,Rewa,844413.9145393913
1255,3,1,Rewa,1510100.6766909573
600,1,2,Pune,1736881.625897966
605,1,3,Bhopal,946462.8144394709
1172,2,2,Rewa,936136.0229015547
1139,2,2,Indore,1247719.613737759
926,2,1,Mumbai,2104176.8480743403
995,2,1,Satna,947371.8776503117
1422,3,1,Mumbai,2510176.116297191
905,2,3,Jabalpur,1156777.637009095
608,1,3,Noida,1254224.6566480151
769,1,3,Satna,768035.6907924066
606,1,3,Jabalpur,934977.1421764713
1284,3,3,Bhopal,1744764.977835596
1338,3,3,Indore,1683286.7300241936
1412,3,2,Noida,2782860.388819391
627,1,3,Satna,762683.6844785807
1321,3,3,Pune,2435876.7277903124
911,2,3,Indore,1542793.1963654105
1238,3,2,Jabalpur,1553626.6130842261
856,2,2,Bhopal,1488624.146743626
1338,3,1,Noida,2539685.5237413663
719,1,3,Jabalpur,1045843.6770910819
778,1,2,Rewa,733659.5512356469
915,2,2,Sagar,1098403.8131953604
652,1,3,Noida,1461363.7826747994
1477,3,1,Satna,1346142.3745129458
720,1,3,Pune,1363743.8351271593
1417,3,2,Mumbai,2692874.7840045784
805,2,2,Indore,1134234.6161185498
1057,2,2,Jabalpur,1332062.5768240103
1045,2,2,Indore,1311301.4112042706
1383,3,1,Jabalpur,1818854.2606207465
1306,3,2,Jabalpur,1787510.9350341395
1239,3,3,Mumbai,3008517.35650015
1418,3,2,Bhopal,1994580.019918702
1096,2,3,Sagar,1022054.3864920381
767,1,2,Rewa,787367.1623159234
966,2,2,Rewa,896638.3937628766
1366,3,1,Indore,1611417.4794602247
691,1,1,Satna,749110.6697849691
1197,2,1,Mumbai,1967807.6331133049
1139,2,3,Indore,1462084.8934239459
1059,2,2,Bhopal,1427139.1360866935
1342,3,2,Pune,2863719.169564336
1220,3,1,Bhopal,1681512.3265584323
881,2,2,Satna,1023601.5366917986
1168,2,2,Mumbai,2379873.749796349
1099,2,3,Noida,2016820.2967474214
1256,3,2,Rewa,1515959.4755282844
735,1,1,Satna,685062.7906432708
1475,3,2,Indore,1800789.1122304553
754,1,2,Indore,964030.2052436889
1023,2,3,Sagar,1141726.8676310156
856,2,2,Rewa,1266968.5139854439
746,1,1,Indore,870058.1427842565
725,1,3,Noida,1455944.5449948306
1309,3,1,Noida,3086431.744204828
1402,3,1,Bhopal,1573801.7096515566
776,1,3,Jabalpur,1045192.3538662209
1212,3,2,Rewa,1398221.4605922601
994,2,3,Indore,1427848.0112029782
1466,3,3,Noida,2647684.1829735716
920,2,1,Noida,2311842.202828219
1301,3,1,Jabalpur,1589485.8112098232
1240,3,3,Sagar,1474477.0185122723
759,1,1,Rewa,763433.7840085716
707,1,2,Jabalpur,984298.7709444085
737,1,1,Noida,1617340.2556840573
833,2,2,Noida,1894194.604108606
884,2,2,Bhopal,1109494.5979192194
760,1,3,Jabalpur,1055329.9000960058
962,2,3,Pune,2233132.8785363813
849,2,1,Jabalpur,1098236.0034438632
743,1,2,Pune,1588836.7850119807
966,2,1,Indore,1412787.479803569
1360,3,2,Bhopal,1712783.7993904105
895,2,3,Indore,1616593.158662133
740,1,2,Satna,737380.406626359
842,2,3,Rewa,960559.3898554898
1419,3,1,Rewa,1368808.7443087774
972,2,3,Pune,1938919.7646563612
632,1,2,Pune,1454296.7487298362
1420,3,2,Jabalpur,1932116.674281765
1190,2,2,Indore,1271810.0886645704
1086,2,3,Satna,1184521.4228217325
1492,3,2,Mumbai,2713619.7061075843
895,2,3,Pune,2161751.5272831805
781,1,3,Bhopal,992534.1149138589
651,1,1,Bhopal,892305.8447919162
1359,3,1,Bhopal,1548775.252733922
656,1,1,Rewa,738624.5075589512
1452,3,2,Jabalpur,1577817.5770786277
1032,2,1,Indore,1250095.897660261
1228,3,1,Indore,1993113.404034758
1299,3,3,Jabalpur,2081668.612858348
863,2,3,Noida,1892000.7265509905
753,1,3,Satna,845088.4169931688
1280,3,1,Sagar,1563290.9553732392
1304,3,3,Jabalpur,1704718.999776921
784,1,1,Jabalpur,866573.6080279246
808,2,1,Mumbai,2161595.479508621
711,1,1,Bhopal,873472.1457969595
799,1,3,Sagar,816841.8919542797
1488,3,3,Mumbai,2762534.3161551543
1428,3,1,Noida,2982321.354928568
660,1,2,Jabalpur,831131.8525943656
1031,2,3,Noida,1929823.545034452
834,2,2,Rewa,1021699.0108734006
699,1,1,Bhopal,1086071.6600098093
1117,2,3,Rewa,897035.9748600672
644,1,1,Satna,766319.3962726691
1407,3,2,Mumbai,2945090.4163544034
878,2,3,Pune,2559510.2513966826
741,1,3,Noida,1402218.5793359089
1215,3,3,Jabalpur,1647128.9288376682
755,1,2,Indore,967491.5172328058
1222,3,2,Satna,1660241.8278739047
1325,3,3,Satna,1437759.0106662442
1411,3,1,Indore,1946814.7671531255
1256,3,2,Satna,1544568.4341153488
1177,2,2,Indore,1377111.9976497435
682,1,3,Noida,1506111.7285408268
1245,3,3,Jabalpur,1725176.0332441332
738,1,3,Rewa,699966.4916504163
1132,2,2,Pune,2276938.3308234867
666,1,2,Rewa,805652.2610248221
1293,3,1,Mumbai,2549093.1769793723
1066,2,3,Noida,2223999.1515248665
727,1,1,Pune,1796893.8063481739
758,1,3,Jabalpur,1053130.185023914
1453,3,2,Bhopal,1970654.7429794061
1011,2,1,Mumbai,2284117.4653804884
1328,3,2,Rewa,1491096.8512288614
1086,2,1,Bhopal,1394732.2759288987
1035,2,2,Rewa,1233198.967309939
610,1,3,Pune,1288166.9840709926
749,1,1,Pune,1715130.8839108795
1029,2,2,Satna,1185182.1169614492
1131,2,2,Satna,1172389.4885645167
1352,3,3,Mumbai,2687416.0804924057
939,2,2,Pune,2363436.468422456
909,2,2,Jabalpur,1374709.1235221156
709,1,3,Indore,929981.0987809099
620,1,1,Indore,808617.3573551364
1259,3,1,Satna,1495848.782886617
1210,3,2,Noida,2847916.235357734
734,1,2,Satna,791047.537270372
608,1,2,Mumbai,1511807.429535196
1486,3,3,Sagar,1770123.0532741442
1075,2,3,Indore,1098014.2538685892
1339,3,3,Pune,2837421.4060559548
916,2,3,Sagar,1111171.82516548
1364,3,1,Rewa,1212221.5094935414
1190,2,2,Indore,1506706.8119259635
1402,3,1,Mumbai,2363739.2619139403
714,1,3,Noida,1502687.4018214557
629,1,1,Indore,1013904.1533262603
633,1,3,Sagar,896138.6103184791
1262,3,3,Indore,1880377.5289320603
855,2,1,Satna,863962.4383640753
1221,3,2,Sagar,1589300.806701066
1335,3,2,Pune,2436165.986638391
1076,2,3,Jabalpur,1164826.2057662937
947,2,2,Mumbai,2068728.9124965963
1378,3,1,Noida,3067164.3972470984
1193,2,3,Bhopal,1409973.2729267417
1201,3,3,Bhopal,1718328.4140534732
669,1,2,Pune,1388387.210162703
918,2,2,Noida,1862895.7896617681
928,2,2,Sagar,840677.1240119998
1134,2,1,Satna,874513.4917080359
645,1,2,Sagar,727844.1445157519
634,1,2,Mumbai,1663367.0749260786
1457,3,1,Jabalpur,1758084.6104633757
898,2,2,Mumbai,2430851.589703885
1172,2,1,Sagar,1035767.4257097616
1413,3,3,Indore,2058091.2160690755
771,1,2,Sagar,772068.3490215768
1486,3,1,Rewa,1245044.5735585343
1200,3,1,Jabalpur,1967059.1299886303
790,1,1,Mumbai,1736300.0771686514
651,1,3,Bhopal,925652.235796842
611,1,1,Noida,1209413.8103371798
680,1,2,Satna,682440.9828487403
773,1,2,Sagar,703846.1551069818
1139,2,2,Satna,962551.8796691573
1093,2,2,Pune,2115566.5478237397
1385,3,3,Bhopal,1973117.3618981366
1493,3,2,Noida,2687020.9696701346
931,2,1,Noida,2300652.95164846
622,1,3,Indore,956793.3155884026
734,1,1,Jabalpur,970593.1912831344
825,2,2,Pune,2179160.5567680295
1068,2,3,Noida,2289569.1356654223
705,1,3,Noida,1826411.971560589
707,1,3,Noida,1597769.9071068107
730,1,2,Rewa,716217.7684338149
1350,3,2,Bhopal,1976118.5293935323
